"IID","mod_sig","mod_sug","mod_inf"
"HG01275",-0.00230732001364231,-0.0747736692428589,-1.16067099571228
"HG01277",0.0893874391913414,0.079626701772213,-1.56027960777283
"HG01280",0.0402215197682381,0.0511946901679039,-0.723951697349548
"HG01281",0.0777379870414734,0.082634873688221,-0.766695976257324
"HG01284",0.0583127290010452,0.0125013701617718,-0.578556299209595
"HG01286",0.07553780823946,0.047486949712038,-1.05225467681885
"HG01302",0.0474346987903118,-0.0022598400246352,-1.16710829734802
"HG01303",0.0966494828462601,0.0879431515932083,-0.950178682804108
"HG01305",0.0900112092494965,0.0784271433949471,-1.37009561061859
"HG01308",0.0179444700479507,0.0437542013823986,-1.0458025932312
"HG01311",0.010981859639287,0.00198738998733461,-1.25828039646149
"HG01312",0.0980229526758194,0.0610665902495384,-0.670052826404572
"HG01323",0.131335392594337,0.114761263132095,-0.533585906028748
"HG01325",0.14597524702549,0.14309124648571,-1.09849286079407
"HG01326",0.073026679456234,0.0389167815446854,-0.939428865909576
"HG01334",0.160420283675194,0.133154690265656,-0.718068838119507
"HG01341",0.156869634985924,0.144360840320587,-1.09601485729218
"HG01342",0.0594450384378433,0.01153604965657,-0.759548306465149
"HG01344",-0.0467706210911274,-0.0989911407232285,-1.42554783821106
"HG01345",0.0406592711806297,0.0106466803699732,-1.38517546653748
"HG01348",0.003408889984712,-0.0127425203099847,-1.26399064064026
"HG01350",0.0874324664473534,0.057344239205122,-0.888704180717468
"HG01351",0.0820194408297539,0.044834241271019,-0.740370333194733
"HG01353",0.0594283193349838,0.040036778897047,-0.827778041362762
"HG01354",0.108482822775841,0.0829824432730675,-1.20307552814484
"HG01356",0.0546226501464844,0.0611016489565372,-1.64949452877045
"HG01357",0.0296975802630186,-0.00238482002168894,-0.958271622657776
"HG01359",0.0351499207317829,0.033965989947319,-1.03131711483002
"HG01360",0.142384380102158,0.138032957911491,-1.1659277677536
"HG01362",0.0477745309472084,0.00394980981945992,-1.28614497184753
"HG01363",0.00922091025859118,-0.00905613042414188,-0.593020796775818
"HG01365",0.0785116925835609,0.0786629468202591,-1.20096933841705
"HG01366",0.0946822017431259,0.115096919238567,-1.1448529958725
"HG01369",0.0392960794270039,0.0478970408439636,-0.939872622489929
"HG01372",0.085070438683033,0.0690539926290512,-1.25540006160736
"HG01374",0.131756797432899,0.130524218082428,-0.637364447116852
"HG01375",0.107248596847057,0.104541942477226,-0.506348133087158
"HG01377",0.114252172410488,0.0897875428199768,-1.2206506729126
"HG01378",0.119616791605949,0.13351958990097,-0.571710467338562
"HG01383",0.0989155769348145,0.0567825809121132,-1.01022112369537
"HG01384",0.173976793885231,0.172356113791466,-0.525613069534302
"HG01389",-0.00899595022201538,-0.0513779893517494,-1.25043630599976
"HG01390",0.0675694271922112,0.0400596112012863,-1.24950993061066
"HG01392",0.0991653129458427,0.0641958937048912,-0.244175031781197
"HG01393",0.0229541603475809,-0.0168817099183798,-0.790813982486725
"HG01395",0.0287629496306181,0.00204481999389827,-0.772676289081573
"HG01396",0.100579217076302,0.0664992034435272,-0.6878342628479
"HG01398",0.0305592399090528,-0.000758289999794215,-1.09481990337372
"HG01402",0.0649349316954613,0.0389553308486938,-1.37228357791901
"HG01403",0.0908865705132484,0.0623087510466576,-0.721078991889954
"HG01405",0.153946802020073,0.150466978549957,-0.268196076154709
"HG01412",0.0078215803951025,0.0113587696105242,-1.4969927072525
"HG01413",0.0587021000683308,0.0548841208219528,-0.858308732509613
"HG01414",0.124798007309437,0.116547651588917,-1.28081881999969
"HG01431",-0.00799821969121695,-0.021461870521307,-2.03276658058167
"HG01432",0.0956992581486702,0.0602292492985725,-1.03848886489868
"HG01435",0.0914873704314232,0.0989433005452156,-0.839261412620544
"HG01437",0.0520087890326977,0.0281559508293867,-1.47489833831787
"HG01438",0.0739163011312485,0.0376997515559196,-1.04255652427673
"HG01440",0.0138509999960661,-0.0424311906099319,-1.1380558013916
"HG01441",0.00253887008875608,-0.00160359998699278,-1.084024310112
"HG01443",0.0753848776221275,0.0900638923048973,-1.18343603610992
"HG01444",0.113955788314342,0.0847687423229218,-1.04990088939667
"HG01447",0.0625239014625549,0.0828410908579826,-1.27381551265717
"HG01455",0.0139968497678638,0.0163414105772972,-1.60649740695953
"HG01456",0.10666748136282,0.150350958108902,-0.877578139305115
"HG01459",0.027008380740881,0.0130423195660114,-0.700761437416077
"HG01461",0.0648050978779793,0.068067193031311,-0.936729967594147
"HG01462",0.0377807393670082,0.0436739884316921,-1.28824925422668
"HG01464",0.0589949116110802,0.062088631093502,-0.622987449169159
"HG01465",-0.019269160926342,-0.0288910195231438,-0.801595509052277
"HG01468",0.0889177620410919,0.0623683892190456,-0.796826779842377
"HG01471",0.0970619320869446,0.0939884930849075,-0.594509899616241
"HG01474",0.0318773798644543,-0.0210036691278219,-1.30706751346588
"HG01479",0.0626502633094788,0.0378121398389339,-1.405113697052
"HG01485",0.0595939196646214,0.0316498391330242,-0.325731515884399
"HG01486",0.119820736348629,0.10162041336298,-1.31268465518951
"HG01488",0.0757579132914543,0.0386383384466171,-1.1215877532959
"HG01489",0.118363752961159,0.0936780795454979,-0.786232650279999
"HG01491",0.0961561277508736,0.114568442106247,-0.913490951061249
"HG01492",0.0239693894982338,0.00380685995332897,-1.61248290538788
"HG01494",0.0510122217237949,0.0459474883973598,-0.87957775592804
"HG01495",0.0115413097664714,-0.0301597993820906,-1.12940990924835
"HG01497",0.0615326799452305,0.0502297803759575,-0.758269846439362
"HG01498",0.0799122229218483,0.05481993034482,-1.0417468547821
"HG01500",-0.00215242989361286,-0.0440815687179565,-0.943349778652191
"HG01501",0.130938276648521,0.13555483520031,-1.04156219959259
"HG01503",0.129926517605782,0.116788536310196,-0.825277864933014
"HG01504",0.0976149365305901,0.100006021559238,-1.29029703140259
"HG01506",0.141144037246704,0.129350244998932,-0.596470713615417
"HG01507",0.0362195707857609,0.00116497999988496,-1.76592218875885
"HG01509",-0.0138665502890944,-0.0893125683069229,-0.897931218147278
"HG01510",0.0743218287825584,0.0512545518577099,-1.39770245552063
"HG01512",-0.00397945987060666,-0.0119589297100902,-1.75058424472809
"HG01513",0.104005143046379,0.0657584518194199,-1.37107181549072
"HG01515",0.09579037129879,0.0596507005393505,-1.42766094207764
"HG01516",0.162188917398453,0.184167116880417,-0.660939037799835
"HG01518",0.0363928005099297,0.0434545204043388,-1.22907137870789
"HG01519",0.0329611785709858,-0.0197931192815304,-1.31477165222168
"HG01521",0.0362198203802109,0.0153451301157475,-0.717324614524841
"HG01522",0.132696941494942,0.115384481847286,-1.04826271533966
"HG01524",-0.0104610100388527,-0.0639650523662567,-1.70212709903717
"HG01525",0.122996881604195,0.151705414056778,-0.779210031032562
"HG01527",-0.00376507011242211,-0.00435387017205358,-1.21652686595917
"HG01528",0.111406370997429,0.0993373766541481,-0.729481995105743
"HG01530",0.109945490956306,0.0911130532622337,-1.31454002857208
"HG01531",-0.0108855599537492,-0.0854466632008553,-0.929581820964813
"HG01536",0.0829635187983513,0.0427338890731335,-0.774125516414642
"HG01537",0.0972959995269775,0.0657754093408585,-1.04798424243927
"HG01550",0.130108922719955,0.116577997803688,-1.07775354385376
"HG01551",0.0563020594418049,0.0285975392907858,-0.649558782577515
"HG01556",0.0745367780327797,0.0329993702471256,-0.951543092727661
"HG01565",0.0642846375703812,0.0523810796439648,-1.13173389434814
"HG01566",0.100775457918644,0.0795152708888054,-0.807072877883911
"HG01571",0.0557832792401314,0.063065193593502,-0.853574216365814
"HG01572",0.0207669101655483,0.0117043796926737,-1.3448714017868
"HG01577",0.124860100448132,0.0974583700299263,-1.48370110988617
"HG01578",0.027244059368968,-0.00108136003836989,-1.68709337711334
"HG01583",0.129036098718643,0.0974683091044426,-1.07454442977905
"HG01586",0.0279190894216299,0.00936570018529892,-1.38529336452484
"HG01589",0.0916323885321617,0.086963027715683,-0.843609869480133
"HG01593",0.090101957321167,0.0656720176339149,-1.16954445838928
"HG01595",0.0326185189187527,0.014557640068233,-0.813992440700531
"HG01596",0.0566347986459732,0.0519852116703987,-1.55578005313873
"HG01597",0.0306582301855087,0.00490019004791975,-0.948725342750549
"HG01598",0.0495059490203857,0.0469180196523666,-1.56921517848969
"HG01599",0.0762177482247353,0.0525791086256504,-1.40540564060211
"HG01600",0.0919684767723083,0.0739489272236824,-0.976166188716888
"HG01602",0.0541974417865276,0.0504369884729385,-1.26235795021057
"HG01603",0.124295279383659,0.114395268261433,-0.991481065750122
"HG01605",0.0117714796215296,-0.00925659015774727,-1.39417672157288
"HG01606",0.0995058864355087,0.091942772269249,-1.24785661697388
"HG01607",0.0632218569517136,0.0455898195505142,-1.15690386295319
"HG01608",0.0808932483196259,0.0968922972679138,-1.39109313488007
"HG01610",0.100226677954197,0.058474350720644,-0.840018451213837
"HG01612",0.0808928683400154,0.0683203935623169,-1.5109144449234
"HG01613",0.0972114503383636,0.104261867702007,-1.14258623123169
"HG01615",0.0960183590650558,0.0697042196989059,-1.38341188430786
"HG01617",0.116403602063656,0.0934376791119576,-1.35933661460876
"HG01618",0.0635306686162949,0.0969420894980431,-1.14545214176178
"HG01619",-0.0118394000455737,-0.0503869690001011,-1.10067296028137
"HG01620",0.0436277911067009,0.0396498404443264,-0.932598829269409
"HG01623",-0.0342576093971729,-0.0880942493677139,-1.05219316482544
"HG01624",0.0454652681946754,0.0182357206940651,-1.45756494998932
"HG01625",0.0927975624799728,0.0889375880360603,-0.809012472629547
"HG01626",0.0971625074744225,0.0790792927145958,-0.912687361240387
"HG01628",0.0692043974995613,0.0582160502672195,-1.31273007392883
"HG01630",0.0966537296772003,0.0674652084708214,-1.20318257808685
"HG01631",0.117669939994812,0.0363246984779835,-1.51040863990784
"HG01632",0.126440286636353,0.127096965909004,-0.879824638366699
"HG01668",0.169337645173073,0.174306392669678,-0.873381018638611
"HG01669",0.0222097504884005,0.00163578998763114,-0.763116955757141
"HG01670",0.107637010514736,0.106683857738972,-1.14182078838348
"HG01672",0.0953357592225075,0.0890176370739937,-0.646503806114197
"HG01673",0.0449607595801353,0.0195850096642971,-1.15499985218048
"HG01675",0.0521091781556606,0.0544174201786518,-0.726138174533844
"HG01676",0.0557948797941208,0.0305903106927872,-1.31313812732697
"HG01678",0.073461540043354,0.048844899982214,-1.02634763717651
"HG01679",0.0443602614104748,0.0340484604239464,-1.13344037532806
"HG01680",0.0266187600791454,-0.0253398902714252,-1.64827537536621
"HG01682",0.132137253880501,0.128179892897606,-1.18351185321808
"HG01684",0.0594972185790539,0.00824777036905289,-1.56122410297394
"HG01685",0.0715519115328789,0.0490938015282154,-0.846292793750763
"HG01686",0.032026220113039,-0.01965924911201,-0.922380864620209
"HG01694",0.13314762711525,0.129584163427353,-0.749108254909515
"HG01695",0.0301752500236034,-0.0421824082732201,-0.923010170459747
"HG01697",-0.0451846197247505,-0.0911953896284103,-0.881392419338226
"HG01699",-0.0176766104996204,-0.0291475392878056,-1.70677614212036
"HG01700",0.0825081095099449,0.117204032838345,-0.828156411647797
"HG01702",0.0715478509664536,0.0850604027509689,-0.758574068546295
"HG01704",0.100439377129078,0.0734269022941589,-1.79434883594513
"HG01705",0.0205532405525446,-0.0108340196311474,-1.24138164520264
"HG01707",0.168557241559029,0.164207518100739,-0.562849581241608
"HG01708",0.0277986600995064,-0.00848941039294004,-0.950823366641998
"HG01709",0.040261909365654,0.0203237105160952,-0.972244560718536
"HG01710",0.125632226467133,0.099633201956749,-1.46364867687225
"HG01746",0.0439903102815151,-0.00807879026979208,-1.5862056016922
"HG01747",0.0719591826200485,0.0341565385460854,-0.811378419399261
"HG01756",0.107001148164272,0.0943595916032791,-0.914155662059784
"HG01757",0.00725531997159123,-0.0115690398961306,-1.60169553756714
"HG01761",0.0496524088084698,0.019181689247489,-1.76668691635132
"HG01762",0.0927713736891747,0.119725942611694,-1.54143810272217
"HG01765",0.0919774621725082,0.0735276192426682,-0.684140026569366
"HG01766",0.145364627242088,0.137673914432526,-1.15242826938629
"HG01767",-0.0079033300280571,-0.0545696802437305,-1.27373361587524
"HG01768",0.106059029698372,0.0679676532745361,-1.02195823192596
"HG01770",0.0610399395227432,0.0558385401964188,-0.83463841676712
"HG01771",0.0971279591321945,0.0594980381429195,-1.05937778949738
"HG01773",-0.0141466204077005,-0.0808532014489174,-1.37366032600403
"HG01775",0.0202113296836615,-0.0218137502670288,-1.20811533927917
"HG01776",0.140901327133179,0.140967413783073,-1.25845468044281
"HG01777",0.0659054592251778,0.0519982986152172,-1.18617331981659
"HG01779",0.147779166698456,0.120262809097767,-1.2418829202652
"HG01781",0.100491508841515,0.0804959833621979,-0.758370876312256
"HG01784",0.151638731360435,0.158248052000999,-1.13646304607391
"HG01785",0.0969201102852821,0.0735203921794891,-1.25897061824799
"HG01786",0.0762042924761772,0.067155197262764,-1.17713189125061
"HG01789",0.0845120996236801,0.0792463570833206,-1.18249726295471
"HG01790",0.0872123017907143,0.0843262001872063,-1.06946492195129
"HG01791",0.077637679874897,0.0301141198724508,-1.15737700462341
"HG01794",0.116635322570801,0.0823559984564781,-0.707594692707062
"HG01795",0.0224482696503401,0.0206252504140139,-0.965762555599213
"HG01796",0.100355692207813,0.073868453502655,-1.20394814014435
"HG01797",0.089663602411747,0.0737902671098709,-1.29638934135437
"HG01798",0.0950125977396965,0.093974880874157,-1.00750195980072
"HG01799",0.0329698100686073,0.0283735804259777,-0.99521404504776
"HG01800",0.131668895483017,0.133903160691261,-1.08175909519196
"HG01801",0.104011438786983,0.0647298395633698,-0.65973162651062
"HG01802",0.0944020971655846,0.060253418982029,-1.12479054927826
"HG01804",0.0342639796435833,0.031686969101429,-0.898112177848816
"HG01805",0.0711634382605553,0.0297338105738163,-0.823512613773346
"HG01806",0.100739061832428,0.0860776379704475,-0.923741042613983
"HG01807",0.138115137815475,0.130826085805893,-0.735913515090942
"HG01808",0.132804244756699,0.142685085535049,-1.21271288394928
"HG01809",0.0514194592833519,0.0279373191297054,-1.70656287670135
"HG01810",0.0926998108625412,0.0560772307217121,-1.18967056274414
"HG01811",0.0805645883083344,0.0180978402495384,-0.92280387878418
"HG01812",0.116112507879734,0.0934456586837769,-0.779428899288177
"HG01813",0.132588744163513,0.13325172662735,-1.4200222492218
"HG01815",0.048344299197197,0.0571750104427338,-1.34665179252625
"HG01816",0.0363521203398705,0.0265323594212532,-0.867987871170044
"HG01817",0.108586519956589,0.0737682208418846,-1.11671912670135
"HG01840",0.0784594267606735,0.0591128095984459,-0.759254813194275
"HG01841",0.0408992506563663,0.0314793810248375,-0.724136412143707
"HG01842",0.057801429182291,0.040292851626873,-1.50670337677002
"HG01843",0.164095237851143,0.168140754103661,-0.783799707889557
"HG01844",0.0871756672859192,0.0878691077232361,-1.02797973155975
"HG01845",0.108747467398643,0.0832444876432419,-1.22809159755707
"HG01846",0.0678572207689285,0.0643932074308395,-1.22424054145813
"HG01847",0.0560696013271809,0.0766106694936752,-1.07065463066101
"HG01848",0.10853386670351,0.110365092754364,-1.4389888048172
"HG01849",0.0886152684688568,0.0538642592728138,-0.848623275756836
"HG01850",0.0500147193670273,0.0484561696648598,-1.65157067775726
"HG01851",0.091998852789402,0.0570037215948105,-0.93962150812149
"HG01852",0.0380779914557934,0.0294570494443178,-0.847079813480377
"HG01853",0.020798159763217,0.0126919597387314,-1.81460309028625
"HG01855",0.0874828472733498,0.0923553481698036,-1.05003643035889
"HG01857",0.0482305586338043,0.0339507982134819,-0.792398929595947
"HG01858",0.0965259969234467,0.0665407776832581,-1.53814196586609
"HG01859",0.0593449585139751,0.0481148511171341,-1.21238660812378
"HG01860",0.0836185291409492,0.0886039510369301,-1.66967403888702
"HG01861",0.123218640685081,0.0906555205583572,-0.998022019863129
"HG01862",0.176271423697472,0.162040844559669,-0.728866934776306
"HG01863",0.0605086199939251,0.0534452386200428,-0.621117174625397
"HG01864",0.0780756026506424,0.0768603980541229,-1.35705506801605
"HG01865",0.0270398091524839,-0.017262639477849,-1.01359415054321
"HG01866",0.101986423134804,0.0964166671037674,-1.36860728263855
"HG01867",0.0914155095815659,0.0646983981132507,-0.823053538799286
"HG01868",0.027444189414382,0.0282517094165087,-0.971708297729492
"HG01869",0.0698190182447433,0.0551142618060112,-0.808926284313202
"HG01870",0.0710806176066399,0.06663628667593,-1.40081012248993
"HG01871",0.074400968849659,0.0568901114165783,-0.785673260688782
"HG01872",0.0436969883739948,-0.00148098997306079,-1.2089536190033
"HG01873",0.100820489227772,0.0893886983394623,-0.900931715965271
"HG01874",0.0630883201956749,0.0499940998852253,-1.00833976268768
"HG01878",0.0525105781853199,0.00504533015191555,-1.36505460739136
"HG01879",0.0703397169709206,0.00518016004934907,-0.943820834159851
"HG01880",-0.0302004907280207,-0.0348417609930038,-0.455327451229095
"HG01882",0.0631855875253677,0.043429609388113,0.283237427473068
"HG01883",0.10804957896471,0.147826537489891,-0.212521359324455
"HG01885",-0.0118405297398567,-0.0335409194231033,-0.983547210693359
"HG01886",0.178263515233994,0.164362728595734,0.795499742031097
"HG01889",0.12481077760458,0.12134862691164,-0.356696724891663
"HG01890",-0.00972381979227066,-0.025219390168786,0.0262987539172173
"HG01892",-0.0126763703301549,-0.00796040985733271,-1.75615835189819
"HG01893",0.00913914013653994,-0.0142902303487062,-1.49032175540924
"HG01894",0.0635042414069176,0.0420543104410172,0.974045753479004
"HG01896",0.0992857366800308,0.0711544901132584,0.956310868263245
"HG01912",0.0768016874790192,0.0737177506089211,-0.994057178497314
"HG01914",0.0714504569768906,0.0478262901306152,-0.637630522251129
"HG01915",0.0489088706672192,0.015429999679327,0.2336665391922
"HG01917",0.123841799795628,0.125371545553207,-1.31141972541809
"HG01918",0.0645945072174072,0.0617771297693253,-1.20020031929016
"HG01920",0.0618598684668541,0.0200980994850397,-0.788811266422272
"HG01921",0.102585561573505,0.106785796582699,-1.94899368286133
"HG01923",0.0604195296764374,0.033564668148756,-0.77686595916748
"HG01924",0.118962541222572,0.117327071726322,-1.48218488693237
"HG01926",-0.0642728433012962,-0.110743336379528,-1.00314128398895
"HG01927",0.0967119634151459,0.0641838163137436,-0.930691123008728
"HG01932",0.0701934471726418,0.0953246578574181,-1.03710377216339
"HG01933",0.074101522564888,0.0805094093084335,-0.861133635044098
"HG01935",0.102778546512127,0.0848444998264313,-0.891409814357758
"HG01936",0.0908662900328636,0.079332210123539,-1.02328729629517
"HG01938",0.0375836305320263,0.0335581116378307,-0.789152085781097
"HG01939",0.0475953817367554,0.0556753985583782,-1.10585367679596
"HG01941",0.0993685126304626,0.0811536833643913,-1.13748049736023
"HG01942",0.109482310712337,0.112583942711353,-1.01736271381378
"HG01944",0.107786402106285,0.0887793600559235,-1.38290810585022
"HG01945",0.0742439180612564,0.0836431980133057,-0.776016533374786
"HG01947",0.0650648400187492,0.0617304816842079,-1.56914865970612
"HG01948",0.117387756705284,0.111670181155205,-0.803467631340027
"HG01950",0.0761601999402046,0.0949251428246498,-1.27488231658936
"HG01951",0.0679288730025291,0.0690058022737503,-1.45720791816711
"HG01953",0.00279378006234765,-0.000369549990864471,-1.28461122512817
"HG01954",0.0243139006197453,0.0190413501113653,-1.22712993621826
"HG01956",0.0570317804813385,0.000329239992424846,-0.0857366845011711
"HG01958",0.0680884793400764,0.023425130173564,0.628662407398224
"HG01961",0.103535450994968,0.109372466802597,-0.741752564907074
"HG01965",0.0924286767840385,0.0955071225762367,-1.10812866687775
"HG01967",0.0821882411837578,0.0667404904961586,-1.19686496257782
"HG01968",-0.0046258601360023,-0.0188127793371677,-1.2995810508728
"HG01970",0.149182423949242,0.131765887141228,-0.550012648105621
"HG01971",0.0652884021401405,0.0241187997162342,0.289133280515671
"HG01973",0.0764799192547798,0.0394424088299274,-1.39768075942993
"HG01974",0.0822242870926857,0.0948499217629433,-0.815973460674286
"HG01976",0.104828432202339,0.0906374081969261,-1.28601408004761
"HG01977",0.0238820891827345,-0.00782489962875843,-1.20683944225311
"HG01979",0.0583798810839653,0.0562614314258099,-1.27073705196381
"HG01980",0.0615094192326069,0.0553500689566135,-0.279283583164215
"HG01982",0.0359814688563347,0.0262639597058296,-1.03496026992798
"HG01985",0.0600302889943123,-0.0163161307573318,0.0177673026919365
"HG01986",0.0473188608884811,0.0647632777690887,-0.621242582798004
"HG01988",0.0876157432794571,0.0936248898506165,-0.906871557235718
"HG01989",0.0760670900344849,0.0480854697525501,-0.165353909134865
"HG01990",0.058308370411396,-0.000450310006272048,-0.341167390346527
"HG01991",0.0574216209352016,0.0121183600276709,-0.688717126846313
"HG01992",0.035040121525526,0.00473057013005018,-1.23520827293396
"HG01997",0.0178798101842403,0.0152352899312973,-1.19714736938477
"HG02002",0.0864980891346931,0.0895350575447083,-1.48726713657379
"HG02003",0.0571220815181732,0.0346338115632534,-1.2746559381485
"HG02006",0.0506638288497925,0.0242155194282532,-0.265774339437485
"HG02008",0.101446710526943,0.0477342307567596,-0.689891576766968
"HG02009",0.0615336000919342,0.0450938194990158,-0.00315784057602286
"HG02010",0.0246473997831345,0.00609220983460546,-0.356490105390549
"HG02012",-0.00611395994201303,-0.050446379929781,0.177939146757126
"HG02013",0.0847045928239822,0.0860694870352745,-1.01496839523315
"HG02014",0.0129124997183681,-0.0100320400670171,-0.687480628490448
"HG02016",0.0694307014346123,0.0601352006196976,-1.16876292228699
"HG02017",0.119063541293144,0.0611977092921734,-1.31299722194672
"HG02019",0.0812453180551529,0.0576094202697277,-0.691788971424103
"HG02020",0.0884743928909302,0.102933421730995,-1.02467691898346
"HG02023",0.0795255824923515,0.0874896720051765,-0.865997314453125
"HG02025",0.0877255499362946,0.071547657251358,-1.03237342834473
"HG02026",0.0666783377528191,0.0476213395595551,-1.80989992618561
"HG02028",0.155322775244713,0.112907640635967,-0.658197045326233
"HG02029",0.0654514729976654,0.0381268300116062,-1.27988076210022
"HG02031",0.154259920120239,0.170874044299126,-1.06925594806671
"HG02032",0.104220166802406,0.0827394500374794,-0.871664881706238
"HG02035",0.0430574305355549,0.00727262021973729,-1.40365171432495
"HG02040",0.0579770505428314,0.0305833294987679,-1.96147835254669
"HG02047",0.104116432368755,0.105383612215519,-1.06525087356567
"HG02048",0.0501216910779476,0.0592041909694672,-0.932431638240814
"HG02049",0.0536868795752525,0.0305451601743698,-1.3166640996933
"HG02050",0.0614012889564037,0.0827191174030304,-0.972269356250763
"HG02051",0.107707686722279,0.113788940012455,0.134913891553879
"HG02052",-0.0630771666765213,-0.0876511186361313,0.232758224010468
"HG02053",0.0201503597199917,-0.00320172007195652,0.0939426422119141
"HG02054",0.0397638790309429,0.0392544195055962,-0.372278898954391
"HG02057",0.103858612477779,0.10080648958683,-0.918914973735809
"HG02058",0.0558019205927849,0.0595727898180485,-1.17688739299774
"HG02060",0.115549206733704,0.10429260879755,-1.20699346065521
"HG02061",0.0597349293529987,0.059994101524353,-1.40128040313721
"HG02064",0.0699898302555084,0.0553363896906376,-1.14823794364929
"HG02067",0.0362914502620697,0.035813320428133,-0.878214418888092
"HG02069",0.0911057218909264,0.0802804976701736,-1.01413333415985
"HG02070",0.0646699592471123,0.0252865198999643,-1.15932476520538
"HG02072",0.0794510915875435,0.0609092190861702,-0.907567322254181
"HG02073",-0.0217412803322077,-0.00682026986032724,-1.43549263477325
"HG02075",0.117085210978985,0.116497412323952,-0.742170572280884
"HG02076",0.0445300005376339,0.0564619190990925,-1.39106404781342
"HG02078",0.0852402970194817,0.0832746103405952,-1.21918880939484
"HG02079",0.0434979498386383,0.0196681004017591,-0.895442724227905
"HG02081",0.0719901695847511,0.0432311594486237,-1.0908043384552
"HG02082",0.0580760985612869,0.0252701807767153,-1.4632740020752
"HG02084",0.0114767700433731,-0.00357423000968993,-0.827189564704895
"HG02085",0.115996301174164,0.0945921093225479,-0.8998983502388
"HG02086",0.0872634798288345,0.0838675871491432,-1.44524478912354
"HG02087",0.123759366571903,0.124734699726105,-1.07453739643097
"HG02088",0.0933352932333946,0.0544660501182079,-0.756538331508636
"HG02089",0.109900273382664,0.0879682525992393,-1.07243478298187
"HG02090",0.0875470489263535,0.082198366522789,-0.387793838977814
"HG02095",0.0518619306385517,0.0155568802729249,-1.80371963977814
"HG02102",0.0416652113199234,0.0272994395345449,-1.08950185775757
"HG02104",0.101803489029408,0.0536280199885368,-1.16395604610443
"HG02105",0.0832401588559151,0.0620120689272881,-1.35238599777222
"HG02107",0.102115333080292,0.0551974214613438,-0.168582588434219
"HG02108",0.0277332793921232,-0.0417443700134754,-0.210078090429306
"HG02111",0.0016637600492686,-0.0342345684766769,-1.03471887111664
"HG02113",0.0964592024683952,0.0692498087882996,-0.987928330898285
"HG02116",0.094206228852272,0.115358479321003,-0.725397109985352
"HG02121",0.100242123007774,0.0793717727065086,-1.26911962032318
"HG02122",0.0904306471347809,0.0482375100255013,-1.01041448116302
"HG02127",0.0203384105116129,0.0110389599576592,-1.38305354118347
"HG02128",0.123719088733196,0.113535940647125,-0.923697173595428
"HG02130",0.0566042512655258,0.0513178594410419,-1.0188821554184
"HG02131",0.0563201382756233,0.07436253875494,-1.19437181949615
"HG02133",0.0477488785982132,0.0209251698106527,-1.11971521377563
"HG02134",0.0732607319951057,0.0627951472997665,-1.16025531291962
"HG02136",0.105863086879253,0.0500589199364185,-0.564056038856506
"HG02137",0.0420093089342117,0.0632862076163292,-1.32455587387085
"HG02138",0.0484987087547779,0.0555839017033577,-1.62347841262817
"HG02139",0.0673157572746277,0.0442378483712673,-1.11912536621094
"HG02140",0.00742746004834771,0.0192427802830935,-1.84807872772217
"HG02141",0.0488087013363838,0.0355363711714745,-0.732361793518066
"HG02142",0.083880640566349,0.0571623481810093,-1.36892008781433
"HG02143",-0.0240542907267809,-0.0713557600975037,-0.188911214470863
"HG02144",-0.0101865101605654,-0.0440747402608395,-1.14150214195251
"HG02146",0.0493431389331818,0.0570356100797653,-0.925780832767487
"HG02147",0.0397459492087364,0.019566560164094,-1.66011643409729
"HG02150",0.0989277809858322,0.0731552913784981,-0.959737837314606
"HG02151",0.0702828615903854,0.0648140087723732,-1.34523630142212
"HG02152",0.0524899996817112,0.00771326012909412,-1.22567510604858
"HG02153",0.0830980911850929,0.0682245790958405,-1.01042854785919
"HG02154",0.0898568332195282,0.0534716285765171,-1.35784327983856
"HG02155",0.12104619294405,0.121882401406765,-0.808332622051239
"HG02156",0.0469807609915733,0.0167564507573843,-1.3457727432251
"HG02164",0.0786536484956741,0.0593081600964069,-0.785840392112732
"HG02165",0.123146869242191,0.101973801851273,-1.099733710289
"HG02166",0.0690870434045792,0.0358670204877853,-0.977386832237244
"HG02168",0.114054396748543,0.094263881444931,-0.732044458389282
"HG02169",0.0642862394452095,0.0666887164115906,-0.832130968570709
"HG02170",0.174224123358727,0.150288686156273,-1.24040472507477
"HG02173",0.0412939004600048,0.0488181002438068,-1.74761080741882
"HG02176",0.0763027369976044,0.0796511620283127,-1.44725441932678
"HG02178",0.0708314701914787,0.0401583611965179,-1.29545950889587
"HG02179",0.143638834357262,0.114625789225101,-1.11297059059143
"HG02180",0.132403820753098,0.112215407192707,-0.982061743736267
"HG02181",0.0724163576960564,0.0563140399754047,-1.31489288806915
"HG02182",0.0387903302907944,0.0266383495181799,-1.63693118095398
"HG02184",0.0322532095015049,0.0205847397446632,-1.59110414981842
"HG02185",0.0814268663525581,0.0921495333313942,-0.868695616722107
"HG02186",0.0795465782284737,0.048578679561615,-0.818774104118347
"HG02187",0.136856213212013,0.126549765467644,-1.24678170681
"HG02188",0.073686882853508,0.0637203231453896,-1.00843024253845
"HG02190",0.101162821054459,0.0583223104476929,-1.40108335018158
"HG02215",0.0582861192524433,0.00925755966454744,-1.39866614341736
"HG02219",0.0818775668740273,0.0410737209022045,-1.29643523693085
"HG02220",0.0946584418416023,0.0595498196780682,-0.645815193653107
